ID_Penjualan,ID_Produk,ID_Toko,tanggal_penjualan,kuantitas_penjualan,harga_penjualan,wilayah_penjualan
224e5966-2d78-4072-b3be-5dd83b5f17a6,7de675dc-f1ac-49b2-b152-ea037e0b44b6,5d05d49c-efef-4c85-823d-0ad1a5175718,2024-01-16,64,39.8,Lake Douglasfort
59b917c3-b1c3-441d-a951-e33707346261,edc7921f-dfcd-4397-ad1b-8cda7de49368,bb037d44-ac7a-4f8d-853f-99875a9ca854,2024-03-24,36,95.01,East Kurtburgh
b7c03ef2-87f4-4ea1-a86d-96a2e491c623,1fc9ba36-0f73-43f9-8cfc-56da6cb0b09c,4588c18a-547a-4e62-b177-946b24e3d1a4,2024-04-20,49,134.53,Victoriaville
c38ba069-2b98-42da-b0a5-35bf67291715,5c3da3da-96a8-4adf-8eb7-e1f6ba36056c,614f2557-c21e-4b3e-bc43-7c39efe71e0c,2024-05-24,44,199.46,Port Danielle
0dd129dd-3b05-444b-a320-a6a15413b040,bc28cf50-cb28-4948-ae47-495effffb2e6,e57766db-4211-4025-8d06-0b964737dffa,2024-03-14,49,70.13,Freystad
830a610d-9a85-473c-ade0-b554e0779709,4a549eac-aaff-47fc-9c01-52d0c571a507,13eeab8a-24fd-4ff0-b697-37a44e7b2d36,2024-01-13,23,166.09,Schwartzberg
153d5836-56c2-4cb8-bf56-7b957c3dd9dc,60c2fa35-c418-4e6e-a6f7-281c4d645a14,50d5744a-78d6-490d-b81a-f3262e883f19,2024-02-04,24,126.04,Wardfort
1019e44e-e481-43fc-bcbe-5a0c10d4f677,37b036aa-ca1d-424d-ad23-9b4e67f4a0eb,ec42dfc4-14c0-45f0-8293-1b5ed55c2b61,2024-03-08,70,121.27,Floydtown
0e8d6667-22bf-4a7a-a44f-e44843a0416b,a1e2bd6f-9833-4289-9112-d34861fc9ef8,84b1235c-50c7-49e7-8c35-31df22afe79c,2024-01-01,86,59.24,West Adamfort
8462fb1d-6e66-4fc5-b545-47e65db7d7d1,30850772-4e86-461d-856a-3ac78355fba4,42a60867-b455-4e52-bb5d-36ed08d37150,2024-02-10,41,105.73,Adamsburgh
a4bc808c-7470-4011-ac1c-814b46c8a0a3,4e15c8b7-160d-47c2-bed5-53f62245c73a,f3f86f5e-0075-4171-b787-08e4b557d604,2024-01-01,58,26.96,Ryanland
01df797a-7038-4d4e-987e-ea72c72c9c9d,f570408c-47e0-44c9-a953-1e2ed9fb3601,b29ea6f9-ff46-4463-9450-fbee6cf07333,2024-04-12,72,65.07,Wilkinsontown
4b00af33-ad8a-4eea-86ca-3f1aec9cfa76,57e6aff1-be60-4a17-9428-3a4f88e436cc,970ca689-d32a-44b7-98fa-224085994f00,2024-02-20,33,31.65,Davisburgh
f6e628a3-db82-4eea-8d78-3e08b94634c4,68251df7-aadc-4fb8-97df-2115bab06530,19227bcb-ab31-411e-9881-7d25d68f64c2,2024-05-02,24,58.81,Waynefurt
4f8792d3-c8f2-4a5b-9f8e-4c5d2a77a9e5,bc352505-a55b-429b-b639-48a1dbee835a,3c1fd905-830f-4901-8b50-72fec41ee691,2024-01-26,87,55.34,Michaelmouth
5ebaafc1-81da-40f3-a468-dac2e7b7e1c3,9c8ca48c-d8c1-422e-a409-bfcf897caba4,0697b723-3d1b-4dcf-bdd8-3325bd3446c8,2024-05-06,64,176.42,East Brandi
f5241891-7ef8-42c8-9f18-0b1a46a506d2,a5afbbde-6bbb-4f58-8b15-437c0ca44654,21427de6-b497-4007-87ee-c818a7f4fd2e,2024-02-27,33,84.44,South Tinamouth
8e1e5cc7-5e34-4f12-9b9d-d5e5448216a6,e41132dc-3463-4366-bc97-2cf9e83ee88b,cf8f737e-ec52-4810-a009-26ca768a5729,2024-01-22,31,122.09,Mayview
4c8f67bc-d28b-41e7-b1c5-9f97b1cabf7e,814ec606-fbc6-44e9-b691-149b5fe1c23f,e91defd0-e5f0-4d58-bc01-4eced5250769,2024-04-04,51,20.22,North Jasonside
7cc3ad78-4126-4b7c-8062-78ce6f976c97,7841f539-9a72-4839-a541-22fae13565c8,90060dcd-fa59-4be1-9719-e660eb38d805,2024-04-29,65,141.51,Michaelfort
d936fd69-2248-467d-8db5-dd56c8629367,52dfdae7-9411-4ff1-8c60-481328da6278,9c5c1c8b-1925-4b98-8770-71819f4f4232,2024-04-10,55,155.17,Rachelstad
c584f06f-e138-448a-9508-38c428b3089f,4d25f413-aad4-45b8-9d4f-2f8750b3b434,37a4ee86-d3d5-4dfb-8878-a0c66adeadbc,2024-04-12,82,92.53,Lake Nicolemouth
fe648311-a8c5-41c4-b414-762832c769c7,9c5e92d4-b5c9-4aa0-aee7-d39dfc469fb1,761a9fcd-f384-49af-b74a-70aa132b2bd1,2024-02-25,20,138.21,New Joel
f0b6bf5a-a651-420c-ad6c-e91abd7f1e67,235391e0-e837-4a9c-a48b-ed4837bc19de,d1d30174-683d-46d5-856b-f025203f1e03,2024-01-08,96,167.36,East Lanceburgh
a8e1ca05-84fb-46cd-963e-4eb3a9c4ebec,61f974cf-564e-40c1-a08d-187af0a74fca,77600b82-bf33-4cd8-8297-b3e24633cc44,2024-01-19,35,99.02,West Ronald
543f7900-e322-4fbb-a774-4f873187bbce,df473c96-c3e7-48c0-ba11-2e461fab1d34,1084daf2-0562-4c02-9958-9af364384187,2024-05-07,48,197.98,Lake Josephborough
59f0dbf7-aa63-43e1-8323-05ba6cd0a38e,59ef3db9-8414-445c-98f0-83deec5f6c12,c5c0a0a3-950b-4d52-96be-aacab022b25c,2024-01-27,11,129.34,Nguyenberg
b3845511-6bdb-43be-aab6-c58b4ca99c81,9cee9f4c-e6a2-40b9-9f0b-ab4347351280,9e35f73e-938f-4c19-8115-3df740d5fb5e,2024-02-26,85,53.57,Port Andrew
a359463a-5822-4bea-bbf4-9bb592026d43,e1541f7d-7a46-485a-923f-660ae0760160,51647644-bbd7-44b9-ae5e-c77e5a8d2b24,2024-05-09,95,199.27,South Taylor
018d03e7-0ae4-4678-aace-fcd0e4bdbe02,40e2aa83-785a-4f32-a8d5-87e8f7a8e144,02104286-f390-4ec2-a567-c48b0bf60f73,2024-03-08,4,69.89,Adamsshire
da1b7aa3-a67b-4d25-abf0-db88d69a8175,928c035f-c326-4bbb-82f4-c4f4f6252ffd,9507c67c-621e-453c-8207-00c1c93213d5,2024-03-13,31,150.96,Mckayton
dcce1c3c-264f-4be7-bd76-45dbfe3c4ff7,b51d429b-43b1-4978-9f84-498d54473f1b,55d421d4-300d-4e90-9026-637f1dc812c5,2024-01-05,24,121.07,Costaport
032c15d5-b475-4abf-9d25-1adaffa6e622,57877316-00aa-4f50-89a8-76669d5be6cf,f0bc2e65-7950-4dc7-afe2-de00919ab96b,2024-05-02,31,96.89,East Mindy
8641dbd4-86de-44f0-a357-ccb68a3fbe2a,19886168-e7b3-4524-81e1-f3c0fa8d8b19,51c1acf4-f269-4efd-ab85-4966ffc7cbbd,2024-03-08,36,154.25,Millertown
282a1419-f22b-4077-9baf-6dfde8c5b9e3,b0a4ad66-57b9-4b58-ae25-5968059c5387,90662aa8-7a4f-4ed6-8126-7676a9ab49d0,2024-01-26,98,138.95,Meltonmouth
ced2e3cc-a1ad-4d1c-bf44-a4f77c2124dc,8dfb136f-f354-4817-a9b5-37e3b0cdd25e,984afadb-b8b8-46da-9a64-aa88009538ad,2024-04-12,86,186.32,New Laurenville
17281747-0195-4454-bd06-c23831fdb253,504014bd-c7f3-40cb-9223-c2e09302ee33,1ae8fd5f-f2c9-47c9-a1aa-589713e44a4e,2024-02-20,81,191.36,Vaughnbury
6b26464d-0d0f-43d2-8acc-c09a6c4f83e2,e9997d26-2335-4118-b6e3-07caa826624d,79523da3-eafc-4669-9764-7e9eb683519f,2024-02-27,55,94.78,Sheppardberg
0465faa4-d67b-44a5-b04e-ae2e0a80dca8,9c83d64d-e19d-4590-bf40-71a7013c1abe,6fe6fd4f-e26c-4df7-a28e-10731ff9807d,2024-05-17,63,189.36,Fisherchester
0a351b09-b8d7-4672-b61f-d6ed134b5bf5,695f5a5d-518d-43d1-91d7-11d1e48f4f26,8bcb9d28-1aa2-4ac4-82ba-89b2ebe91141,2024-05-17,93,76.55,Lake Colleen
656b53df-06b8-4fc5-ab2d-8dc904ad0c91,62d78807-6c01-4c9e-ad1d-34e093afeeb4,6b41f6dc-6c15-4724-b862-6d6a7149f8a7,2024-03-29,18,64.86,New Jonathanton
d553d995-96f5-4dca-9c34-b2f293ac3669,e2bc1ca7-5a66-4301-b435-337cefcbb803,f846ac7c-1647-49f9-b20f-afb9f9963765,2024-02-07,1,93.01,New Paul
a64ece75-72a7-4ea9-8bde-9b19aedfc0d8,c0ef7ecb-3565-4e5d-97ba-6fe5c440abac,744c0909-1510-4906-81f9-bb3b29b827dc,2024-02-29,8,29.24,Lake Carrie
b46a92d1-09a3-472e-b57f-5d90fda7e5bc,a6c7b0e6-24a4-4eda-a416-d1572588bd99,dd8b4aeb-92bd-4fe2-80e1-58eb269364c2,2024-05-24,88,188.12,Grossfurt
c101e908-75ce-4401-bde5-59d4b96111c5,74061dee-ec2f-409f-a9b5-27e52f75ec24,1ae8fd5f-f2c9-47c9-a1aa-589713e44a4e,2024-05-17,31,40.39,Noahside
a230fcba-a399-49ce-86e6-ef34a78a556d,9d9f70e9-6f32-4451-8e34-b25fb58377d3,8275c329-a060-4903-8ca0-df411539a20d,2024-05-08,15,93.05,Gonzalezborough
d74472aa-3df2-4a96-9e77-4358cd074380,0ad1e80e-2fb2-4ddb-8f8a-be8effc6c582,d2fce212-fbc3-4a45-b020-a27596f77f2e,2024-05-26,3,138.32,West Tracybury
1eba62ab-859d-40a0-ae9d-c9f50bc8b31b,b7b58dda-e211-45a7-88d2-28c97386dfce,6d634a09-a35e-40c4-b58c-04a88f359494,2024-03-01,29,87.38,South Stephanie
4b193d01-2676-4687-bbd8-5eaba18c6852,fe8da568-e51c-4269-993f-f2971d33b419,75337c3a-34c9-41b0-822a-2af21b497e5d,2024-01-22,28,73.74,East Kevin
daa74d78-6668-4368-9638-da85274ab611,8c948495-9abf-45c3-a983-6a5bc758592b,86fbda4a-d125-4fa3-b699-522623d74dd0,2024-01-21,14,170.54,East Christine
414e8b14-a2ba-4790-bb52-883b13496fc7,9a4bc63a-08ec-4154-9e32-3bd7a9de31cc,12029583-83ce-43f1-a030-628cef0f5d7f,2024-05-13,83,139.98,Campbellfurt
86bc0c3a-c4a6-409e-bfa7-21aab87b7e6f,df9258e0-617a-4369-a6c7-ce7b9770feb2,2a97c639-9432-4729-ae07-903c74c1f40e,2024-03-03,13,65.98,South Matthewhaven
6de6fcb5-af18-4730-834b-79bb5902f1d2,5d5ab0b9-d85b-4cc9-86a0-3c8e5e58fded,4e380127-34e4-4da6-ab73-f5cce0c28bb7,2024-02-27,68,86.62,Kimberlybury
d73c7abf-b9ba-4378-baf6-5d7666b36cf0,0cc4d747-156f-4d53-ad1b-2db0e1b5bc15,d70eab9b-9067-459a-8ffd-9ab16b80d536,2024-03-30,88,74.78,Lake Valeriechester
15e46f32-c2dc-4781-9be4-56db61af48cb,df35ef73-af6f-452e-8e3b-c730b3199239,5a5ed9b1-3e38-485b-8447-241c11bb9a95,2024-04-25,9,25.57,Hernandezstad
11768541-2cf6-43ad-9c70-7a1ec85d1396,a2d4727c-f53d-4c58-8191-9ff9b19cda7d,cb300082-d7e7-494c-8ffb-e3ba4c6cc4a2,2024-01-09,36,100.8,Lake Williammouth
965415e1-1fbe-4f22-b474-f357736608b5,1d24f119-ae1b-4d23-9bbf-5a0350231bf4,7d403948-46d1-42c5-952b-79b5f4709faf,2024-05-08,30,130.42,North Kayla
557d2a88-ec56-4ec7-88a1-db40da8b2ffc,504014bd-c7f3-40cb-9223-c2e09302ee33,5a5ed9b1-3e38-485b-8447-241c11bb9a95,2024-05-03,78,166.21,Janetown
3aa1993c-fb28-49bd-becd-15b75e81344c,feaee30e-78dc-4fe3-86cf-640e5fc700f9,921566e5-38fe-4768-b676-37bd2be3a656,2024-02-18,68,20.5,Michaelchester
218311ff-7dd9-4494-9eb5-e00334015e79,c079dfb2-b09c-4ba0-a3cc-5669f38789e4,96f5d8f3-d5d4-437a-8e59-b630a29e7ffd,2024-01-31,73,142.01,Barryfort
5fca5c10-a53b-45b1-8c7a-6711abe07eb1,78acf3e6-9151-4dc8-8cc0-9c68f19a3f67,4efd05b7-5869-4380-811f-168746daeea8,2024-05-12,53,108.73,West Samantha
36bcc8d0-13a2-4782-b7aa-542e977c5e10,812bdaed-172d-4056-9369-3eedd1d4f789,cbb8299a-34c0-44b2-a04e-76e85e53fe67,2024-01-12,95,28.06,Lamberthaven
1d4731a8-a0b8-4b82-8393-d54a27244245,756aa7fb-245e-49cb-a6a9-6ec9a6aeb6c3,b941b2c9-b35f-4536-bf08-888292f180d7,2024-05-13,71,68.47,Kingberg
c81bf85f-f568-4cc7-93ac-804c135aa25a,b33e7560-70a8-4a29-be24-c58b35e8cd83,14080e9f-d93f-497f-bf9b-c098b14a4e3b,2024-04-02,4,162.32,West Lindseyton
b051fa3a-c8ab-42a3-ba48-a62458ee683b,337615df-cd20-4c90-bca6-0f6f74547b4c,26481525-a5e5-4beb-846a-54572d97dd7b,2024-03-26,38,183.02,Ernestfort
889bcb4e-81d1-4b02-894b-2c9a630d296d,90ed313a-67a7-43e0-81e3-b8841f297395,b4c0245d-498a-4d72-9b6d-f8b335e8050a,2024-05-30,62,53.64,East Annaside
29f89885-fef9-4bfd-98b3-b8bdc64c9eb6,b0d0f105-004b-48f3-886d-0a51fdf2c7fa,01883fe8-112e-49da-8199-5a2b8b4c023f,2024-05-15,98,167.42,Port Faith
40bd4ef4-6a46-452c-8913-8e4dcd15318a,f433ead8-a0e0-419a-a0ee-1b5b1dab3aed,4f979205-8af9-462e-91d0-61c6215e7337,2024-04-22,7,30.68,South Michael
0276cf0c-b710-44f7-b37e-df0b4b871d7f,6c2bfbc1-2dbc-4221-b564-85611f58b6f0,02104286-f390-4ec2-a567-c48b0bf60f73,2024-05-04,46,96.71,Jameschester
a76dc05e-ebb7-4bd1-8262-e8d0d2df2a27,6f50854d-46b9-4cd4-aba6-3e13898546c4,0e9cfa29-3bd7-4c7e-b69d-e77f8249142c,2024-04-19,27,189.01,Richardberg
40dce076-d034-430e-b399-7704e092700a,04b0ea10-c221-4495-8e49-6b80ff6e6b48,9df4c139-b2d0-485d-8c8a-48ad54979596,2024-04-24,7,75.7,West Curtis
c7a8cb90-503e-47be-8286-1dd865ea0ae3,f0c41f68-eae3-4c55-b82d-390c64e1f03d,fa6f2b48-7dcb-493f-a98a-e4cde30afcd7,2024-04-07,95,103.94,Jenniferville
86614286-1dc9-4e8e-9896-67cf777389e0,043172df-a103-40d3-854d-31964ae478f8,215eae3d-15b8-424c-a3c4-5a4767e983d3,2024-05-19,22,156.88,Taylorborough
f0d1d40b-c9db-43d9-8cb2-747b3dbb62a5,5e5a33df-3bd9-4fe1-93e6-fe6f2708deb2,fbf2228d-1828-45f3-bec2-7fb0b831e057,2024-02-07,100,115.29,North Shawnstad
7cfc0d7c-0e55-41a1-83d0-1adba38d5a4d,b257a2eb-5857-4f1d-b157-c44c3df41ab7,0940e30a-27af-4033-90bc-91f1d69d2f83,2024-05-13,61,189.86,Michaelville
2fdbe2e6-f8c7-4120-8aa8-c28eec4dec7f,21e525d6-2f22-4c2d-9f7d-bd1adbade6f7,c3fe1d5f-a58a-4a0e-819b-2cbd09c00549,2024-03-13,12,135.34,South Davidland
083ca9d0-dcbc-4f2f-a3d9-44fe3d1a21d5,04b0ea10-c221-4495-8e49-6b80ff6e6b48,27cbd546-8258-4a9e-8fca-33bd192160a7,2024-05-08,62,111.87,West Loriport
09a84280-1d20-456e-8e7a-d33acf92f3a5,3fe81478-aa9c-41f6-9537-3a2bcb49a3ef,1e1d5436-eee4-4820-9181-a6c7a310031d,2024-03-02,47,33.85,Lake Tammy
0e95bb83-a3f0-40de-aaa0-941bbebd1be7,90ed313a-67a7-43e0-81e3-b8841f297395,3d1f66e8-bd5e-4838-a684-ec78612959c6,2024-05-03,94,36.75,Andersonside
059301d2-c0d0-4ec2-b6db-d50d0a5e1a72,7ba3a98a-7cf8-4c38-b372-51647c1a771f,8840561c-9946-4952-a265-4060131c2a86,2024-01-27,73,91.89,Port Christianshire
1c1b3c78-3f43-4453-ac11-fe5006c75a40,c8ab96ac-ced4-4e48-8619-56948aa7f6b8,e11acb6c-4286-4e36-b42f-79db1ff69b35,2024-04-08,70,56.74,Cunninghamport
df2520a8-a847-4769-acf0-a4f7a88a8533,4b798fea-b26e-4284-82b2-05430a8e90ca,61a1bbc5-6100-4824-810f-6955c14f80d4,2024-05-15,49,185.08,South Anthony
d936e9a8-25d9-478c-b828-2d3829a432be,54d6d529-b4c6-4f5d-9691-423a599666a3,8bcb9d28-1aa2-4ac4-82ba-89b2ebe91141,2024-01-11,15,189.34,Williamsonshire
114debe8-d9e0-44c9-aae6-7ff74e1c72b8,dde4eb49-c72b-4745-a83c-605c957f6a44,8ac7beb7-96e1-4283-8766-0a14342d16b8,2024-04-18,39,122.2,Duranshire
79076313-300b-4dc7-a399-ac6fad2b6e05,7e2fd17a-96f4-4ef1-9059-65f0bd0238af,c49df26b-73f0-4e95-9cc8-bdf3493db753,2024-03-02,44,168.62,Mannburgh
3375be4a-e9e3-4519-ab65-9c974b1f03cb,cf624391-66d1-46f5-9e28-f529cdb8886e,b915b34a-42b2-4a2d-a12c-5b272e4d7f6a,2024-05-06,48,64.01,South Adamberg
9f8c545c-1858-47ac-9b04-c2c82705b9ae,6d6cfbfa-1938-4957-9c1d-6561bd5be513,b15ac0de-1940-4ec6-9719-dfd43fadd092,2024-05-12,31,35.9,West Kristinaview
2504750c-d20a-47a6-b8ea-33bb58a7da9b,04b0ea10-c221-4495-8e49-6b80ff6e6b48,9dcd6f31-da94-46c0-ba7c-66bd2b78339c,2024-03-30,38,36.34,Whiteberg
80f63aca-765c-4d69-b5b1-e7972947aa9b,78b2c093-005e-46b9-a467-e0a2f381a111,37bff5a7-8f4b-439e-b679-e5d757d1696b,2024-03-02,2,73.31,Garciaton
6c7d2e4d-01f3-4b9d-8890-904f45acf2a8,5a2b5d5c-0f68-4738-8e83-b38748c57737,2fc3cee3-614c-4f68-9a20-bc4e7f9aeb3d,2024-04-01,73,45.03,Cookbury
618da219-f003-46c4-ae38-1cec959c715a,7e69340f-5fd9-40ad-9d3b-efb430326b21,1c167b88-1149-45c7-b069-136b9f59cc67,2024-01-19,25,199.78,South Brett
9f36a216-aa27-4006-856e-ac37415fb310,64ce3f44-3853-406e-b82b-478c1fcc686a,be18a4b1-6c78-4859-88d9-4ea052eb3d77,2024-04-12,51,198.78,Tammyside
85850e68-f7ec-44b4-aa9b-ccb2dbba06d6,b5414d6b-54e3-4d17-be4e-003e28da6a38,809b984f-547c-457c-b966-e048b8c02ac7,2024-01-19,16,34.19,South Michelleland
aafa2d20-0a01-4eae-9757-54d379e3f569,fc70d3fd-0d3c-4968-b7a4-b6f80745424a,0cb9f395-c75a-4112-b91a-468676660901,2024-01-09,86,90.64,Lake Laura
a8c185cb-1725-4876-aa41-6ece96b74a40,7de675dc-f1ac-49b2-b152-ea037e0b44b6,90060dcd-fa59-4be1-9719-e660eb38d805,2024-04-30,58,62.83,New Dustinstad
8795cb4b-5459-40f1-bd38-afd802a64954,4be710c5-2be9-4922-83f1-f2cd639ba3d2,77600b82-bf33-4cd8-8297-b3e24633cc44,2024-01-12,72,120.25,West Markshire
29f72eb0-0104-4962-828f-f718b28ce63c,8bfa9ae1-0ffa-4996-ae9c-4260dd4cd315,e8bf6ddd-a9ff-4380-a477-c808697910f2,2024-03-19,84,75.97,New Mark
ee7b3273-50c1-48c9-a678-22450d6cc88c,49c63c6f-6b52-4939-997a-87c573dbac0f,86fbda4a-d125-4fa3-b699-522623d74dd0,2024-05-19,79,123.61,Port Traciefort
78b6693b-ff87-4e4c-ad19-45cd6cc0879f,f94b692e-a27e-4c90-8b97-f43562cb1259,c015ea92-55eb-4b75-944e-bfbcc86f0b62,2024-03-22,36,148.93,Port Michael
045c3a3d-3c3b-400b-97d7-1dffc1242fe9,c951e5f3-c590-4e77-8020-413b39d80488,b19850f6-b9c7-457a-9b1d-36f3430e5180,2024-02-18,51,41.96,North Richardview
13705b88-e5d9-4b17-b6f4-03f61a07271e,4a654dbc-fe55-442b-a71c-682573be0b25,9ad0cebe-667c-4331-ab19-5846f14cd6d6,2024-03-29,62,130.46,Lake Stephen
e39f3945-62e8-4052-9bb5-bdae73e796dd,b4a39d83-f9c2-4df9-bb85-895ddf0bf2fc,3a44378e-72e1-4769-9518-7840472f5f08,2024-02-04,51,193.5,South Samanthaview
dd8be452-ac45-42fd-a2f6-e200cffcdb6a,6b301675-b00b-4663-bed8-062db1b4217f,3e51f4e6-6fb1-4e50-9b83-6e9af6a2bbbe,2024-01-03,9,194.24,Rubenbury
60a2573e-04d9-408e-9555-308071a37038,ea0ad7c6-07d1-4f6f-bf70-69a853095c95,9657770a-1154-4954-82e4-3aa9dded5d11,2024-03-30,13,111.82,Port Mark
b43e9c8f-ce39-4c06-b3d8-e3c46fffd919,1095bb20-eaed-473a-8a89-ab9a887449a9,9871382d-c75e-4cef-a9f8-908b62ad08e2,2024-04-13,86,135.52,South Jason
97e3a480-d162-4929-b0e5-9fc703ce78f9,6429863c-5515-4492-b061-03651fe8c014,794b3dca-9ae0-433d-95f7-d75bc7a55e01,2024-01-29,45,107.65,Timothyville
a1d3f820-5e93-4a0d-b01d-f1a4ad2c0200,cf97af56-c1b5-48d8-b38a-32178eb2589c,bd46de9b-725e-4243-8e3a-f4aaccf74628,2024-01-25,61,97.41,Flemingborough
7c5ff0ea-7ae8-4f71-a202-067494c6ce70,b2e7e041-a0fa-43ee-9208-801076bdf06e,e05797a4-784a-4e04-9bea-334937667a0a,2024-02-21,64,82.46,Garrisonshire
6e61df7a-269e-45b5-916c-fb699f541427,6a23e37f-3434-46a0-ab6a-e8e24877800b,c7a060e9-d690-4f6f-98e7-2017c053e3f2,2024-03-31,45,150.47,West Angelaside
4de1fa4d-8255-4f7c-9de7-2aeb085b24fd,52a7a395-42bc-486b-9189-efb9e82b078e,5edc6259-74da-43a3-8ee5-2e79f2ee8ae7,2024-03-10,34,41.07,Port Johntown
111b42b5-2b27-47d6-afb3-5c61d2736249,0a8d8586-149b-4e73-adf1-e23e684ba330,3e64d5cf-15d5-48d2-baf3-bc5ccb7b074b,2024-02-22,38,181.17,North Christophershire
1434eabf-688a-4942-bded-d5cc2eb1d602,0802c3ab-57b2-4d45-bdc4-eb1c159096ef,11889af8-8021-4df1-9d3a-b13fb716b228,2024-01-23,94,179.46,Joseland
fc29e371-3560-448b-a34a-3b3bd2930623,5d824c9d-7758-49bc-bc2b-b3b21f358792,8fb0d3cb-e5a2-4b65-b33d-6a59c82f7abc,2024-03-11,28,61.91,Cummingston
90f593dc-4aab-456e-a2f9-109e348dec0f,3214a39d-e517-4ef5-9a75-9eb3e26c9256,cd22575c-440d-4203-8d37-5cc931b1310e,2024-04-01,16,158.17,Robinsonshire
4a2ed4b0-a3bd-4c84-b781-f09b6aaddcbd,568a75e9-a568-42bf-a8ca-a0349eb44109,1de1eee3-0c4a-4989-a8fb-537f13f632fa,2024-02-16,56,144.68,Mariestad
4e859944-74da-43cb-9bad-555a56839625,63a04abf-4cfb-4674-80d3-80ad36cb5220,c5a78ca5-fd6d-40a6-91f2-477487005068,2024-05-15,41,148.04,Coreyfort
65c6bbe4-e7aa-47f2-abd1-9ecbae1e0452,a5afbbde-6bbb-4f58-8b15-437c0ca44654,737f2ad4-f1e2-4c67-8e62-f7c0a8db7853,2024-05-08,84,150.16,New Lisa
b7076fa3-857d-4751-a4a6-2440a89458ec,4fade9a1-d176-4420-aa8c-44ff63408d9a,34f52624-4cb0-48ad-9d3f-5f73551f95c5,2024-01-17,46,161.16,New Davidhaven
d6a46175-bfa1-4a31-be5c-d6b28df916c0,19df8e97-9802-445f-b82c-4c37d72a66ce,cb5e7763-88c6-465a-ac0f-becdb98df4b6,2024-02-21,1,116.13,South Danielle
e3bb98a3-22de-42a6-a652-69a2ff08c161,e7d8bf60-a679-4832-8313-71c5bf09a1ee,ed4ab1ff-77fe-49a5-9908-4d1d593c3fd0,2024-05-10,6,161.08,South Amanda
4820ce98-d702-413f-a34d-c30946c792c3,53f8ccec-218b-4017-bb24-40176e3c9887,cd22575c-440d-4203-8d37-5cc931b1310e,2024-02-02,58,24.29,Davenportville
c0ebdc86-b9b4-4af8-a508-ff386744dd36,20800524-bd41-43b6-b461-e5fdfba999a3,107b75a4-b3ec-44e4-9383-3d009219ed77,2024-02-20,96,87.91,North Joshua
4f0401e4-82ee-4bf2-a8bf-d352cf467cad,bc11296f-743a-4e88-88e0-c8365e294cd6,63548524-84a3-4208-99b7-4270da06a2d2,2024-01-22,80,134.19,Cobbmouth
bad7e309-6e0b-4d15-9c2e-298946167976,3ba3bb61-f944-4f50-ab39-1a0520d00bf3,a52e72e4-aef9-4577-ba25-7036bac0e699,2024-02-29,22,83.47,Paulville
752e4312-2724-4985-93cf-d3d9cc3e1ee7,fc88ac8a-b965-47f8-a55b-8a6a9855c561,48b06612-4ed0-4936-bde6-3878cfb921f3,2024-05-03,42,115.31,Nortonmouth
f1f15976-ede7-41ca-aecf-6b34aa908c1a,bc352505-a55b-429b-b639-48a1dbee835a,b8165a50-e0d2-4d9c-bbbf-990f27d2c7d5,2024-01-07,93,82.69,East Paulafort
30eed2ba-36df-4226-87a2-6a9d77e8f55c,f377e9ad-7d42-4242-b75f-8e12dae03d71,51c1acf4-f269-4efd-ab85-4966ffc7cbbd,2024-03-06,56,37.73,Williamstown
63b72faa-4814-467b-8e52-d4688c556d2a,1706b72e-c5a3-48e3-8523-a749902ff5e5,2664e279-efbd-4661-8390-6df60cd68145,2024-01-06,54,20.93,Rodriguezton
67fb4108-0a95-4be0-923f-915e3ad949be,59b2a48c-184d-470d-900f-3a2a1f855db9,7fe810b9-f00e-41e9-89c3-b5ccd292adef,2024-05-30,99,30.26,Kevinburgh
8fc77fea-a637-42ab-9aec-11dc0f6805a5,8cf303c5-e9e1-4ea5-83c3-2456c990941b,785d4567-4c8f-4736-9754-d7ab48cbd332,2024-05-05,8,25.86,Madisonview
04c7dd7a-7d16-4e6f-8ebc-ca7263687dbc,332fb804-3485-4eb8-a318-69b6b937ebf7,12029583-83ce-43f1-a030-628cef0f5d7f,2024-04-28,73,68.24,Port Christineburgh
6aa70aba-0053-411e-817e-1629816ae18e,a78b168f-d84c-41fb-bf33-4d5f8017a5e8,e01363c4-7c3d-4eb7-8769-7e4b7475953d,2024-04-17,17,131.76,Christinaton
a1991a20-1259-4ada-9415-5eb49aa77d63,5e90204c-279b-4a16-965b-a7546e8e71d4,f10b0c45-9aa5-49e1-add3-9b2604042459,2024-01-12,12,154.86,Williamsfort
15c69cc5-61de-4d07-9a98-e3768b34373c,3860325c-7c5b-4706-add4-876d5ec76cb2,ee9d4880-5145-419b-905c-e9d4d3411378,2024-03-09,70,86.74,East Susan
28a0f01c-b3e2-4583-a143-1d7a4f6129a8,570849d6-ac85-4d93-b8c1-71f8ad32974d,9657770a-1154-4954-82e4-3aa9dded5d11,2024-05-01,80,125.9,East Anthonyport
41fad7fd-3dff-49f3-9ea3-a61ff1e1dede,d4184eff-58b1-4080-aa8f-307b0f53f310,8218f46e-675d-4bb6-acd7-87a60c21a81b,2024-01-21,46,100.8,East James
2fb2aa9b-ef5f-4153-83c6-11a1f6c393b1,9c5e92d4-b5c9-4aa0-aee7-d39dfc469fb1,0206ab3b-9887-4c98-af04-b90f66e4c0c8,2024-03-19,77,117.41,Lake Michael
